Date,Wheat,Milo,Corn,Beans
1/29/15,5.06,4.02,3.90,8.85
1/30/15,5.02,4.00,3.88,8.78
2/2/15,4.97,4.00,3.88,8.77
2/3/15,5.21,4.16,4.04,9.04
2/4/15,5.15,4.24,4.02,8.89
2/5/15,5.26,4.25,4.03,8.98
2/6/15,5.24,4.26,4.04,8.91
2/9/15,5.26,4.41,4.09,8.99
2/10/15,5.16,4.38,4.06,8.89
2/11/15,5.21,4.36,4.04,8.98
2/12/15,5.16,4.33,4.01,9.04
2/13/15,5.25,4.37,4.05,9.11
2/17/15,5.24,4.40,4.08,9.28
2/18/15,5.10,4.34,4.02,9.16
2/19/15,5.07,4.40,4.08,9.27
2/20/15,4.95,4.35,4.03,9.19
2/23/15,4.93,4.29,3.97,9.19
2/24/15,4.98,4.28,3.96,9.36
2/25/15,4.90,4.26,3.94,9.28
2/26/15,4.89,4.30,3.98,9.44
2/27/15,5.00,4.38,4.08,9.52
3/2/15,4.86,4.33,4.03,9.34
3/3/15,4.95,4.41,4.06,9.32
3/4/15,4.87,4.40,4.05,9.14
3/5/15,4.77,4.41,4.06,9.06
3/6/15,4.82,4.36,4.01,9.05
3/9/15,4.91,4.39,4.04,9.13
3/10/15,4.96,4.38,4.03,9.05
3/11/15,5.01,4.41,4.06,9.13
3/12/15,5.07,4.39,4.04,9.11
3/13/15,4.99,4.30,3.95,8.94
3/16/15,5.15,4.29,3.94,8.89
3/17/15,5.03,4.21,3.86,8.75
3/18/15,5.13,4.25,3.90,8.85
3/19/15,5.10,4.24,3.89,8.82
3/20/15,5.30,4.35,4.00,8.94
3/23/15,5.35,4.40,4.05,9.04
3/24/15,5.25,4.43,4.08,9.02
3/25/15,5.23,4.45,4.10,8.99
3/26/15,5.03,4.46,4.06,8.95
3/27/15,5.13,4.46,4.06,8.87
3/30/15,5.36,4.50,4.10,8.88
3/31/15,5.19,4.31,3.91,8.93
4/1/15,5.32,4.37,3.97,9.10
4/2/15,5.43,4.42,4.02,9.06
4/6/15,5.32,4.40,4.00,8.99
4/7/15,5.25,4.38,3.98,8.91
4/8/15,5.21,4.34,3.94,8.92
4/9/15,5.12,4.33,3.93,8.74
4/10/15,5.19,4.32,3.92,8.72
4/13/15,4.89,4.26,3.86,8.69
4/14/15,4.82,4.29,3.89,8.80
4/15/15,4.75,4.31,3.91,8.85
4/16/15,4.68,4.31,3.91,8.86
4/17/15,4.69,4.35,3.95,8.89
4/20/15,4.73,4.38,3.93,8.98
4/21/15,4.74,4.33,3.88,8.95
4/22/15,4.72,4.33,3.88,8.91
4/23/15,4.77,4.31,3.86,8.98
4/24/15,4.62,4.25,3.80,8.90
4/27/15,4.51,4.21,3.76,8.93
4/28/15,4.57,4.21,3.76,8.98
4/29/15,4.61,4.24,3.79,9.09
4/30/15,4.50,4.23,3.78,8.99
5/1/15,4.56,4.20,3.78,8.90
5/4/15,4.53,4.18,3.76,9.01
5/5/15,4.45,4.20,3.78,9.10
5/6/15,4.59,4.24,3.82,9.08
5/7/15,4.55,4.19,3.77,9.00
5/8/15,4.69,4.20,3.81,9.01
5/11/15,4.69,4.18,3.79,8.99
5/12/15,4.68,4.18,3.79,8.81
5/13/15,4.70,3.62,3.80,8.82
5/14/15,5.03,3.68,3.86,8.82
5/15/15,5.02,3.66,3.84,8.78
5/18/15,5.15,3.68,3.86,8.80
5/19/15,5.00,3.62,3.80,8.71
5/20/15,5.05,3.60,3.78,8.66
5/21/15,5.18,3.65,3.83,8.64
5/22/15,5.07,3.60,3.78,8.49
5/26/15,4.85,3.55,3.73,8.48
5/27/15,4.72,3.50,3.68,8.52
5/28/15,4.70,3.54,3.72,8.51
5/29/15,4.59,3.52,3.70,8.59
6/1/15,4.74,3.52,3.70,8.51
6/2/15,4.96,3.59,3.77,8.66
6/3/15,4.89,3.59,3.77,8.60
6/4/15,5.01,3.64,3.82,8.72
6/5/15,4.95,3.61,3.79,8.63
6/8/15,5.05,3.65,3.83,8.69
6/9/15,5.08,3.65,3.83,8.77
6/10/15,4.91,3.57,3.75,8.75
6/11/15,4.83,3.57,3.75,8.65
6/12/15,4.86,3.53,3.71,8.65
6/15/15,4.69,3.48,3.66,8.63
6/16/15,4.67,3.54,3.72,8.83
6/17/15,4.66,3.59,3.77,8.94
6/18/15,4.58,3.63,3.78,9.03
6/19/15,4.63,3.58,3.73,8.97
6/22/15,4.72,3.65,3.80,8.99
6/23/15,4.90,3.73,3.88,8.98
6/24/15,4.85,3.72,3.87,8.92
6/25/15,4.95,3.82,3.97,9.12
6/26/15,5.19,3.90,4.05,9.23
6/29/15,5.32,3.88,4.03,9.20
6/30/15,5.67,4.22,4.37,9.75
7/1/15,5.50,4.23,4.38,9.66
7/2/15,5.49,4.29,4.44,9.63
7/6/15,5.50,4.27,4.42,9.47
7/7/15,5.43,4.23,4.38,9.17
7/8/15,5.40,4.25,4.40,9.22
7/9/15,5.36,4.29,4.39,9.51
7/10/15,5.29,4.35,4.45,9.57
7/13/15,5.24,4.41,4.51,9.63
7/14/15,5.18,4.28,4.38,9.59
7/15/15,5.16,4.30,4.40,9.50
7/16/15,5.10,4.30,4.40,9.44
7/17/15,5.04,4.20,4.30,9.40
7/20/15,4.83,4.05,4.15,9.33
7/21/15,4.70,4.02,4.17,9.44
7/22/15,4.64,3.98,4.13,9.46
7/23/15,4.69,3.98,4.13,9.35
7/24/15,4.59,3.78,4.03,9.16
7/27/15,4.51,3.58,3.83,8.86
7/28/15,4.57,3.60,3.85,9.00
7/29/15,4.47,3.53,3.78,8.93
7/30/15,4.43,3.58,3.83,9.00
7/31/15,4.44,3.56,3.81,8.91
8/3/15,4.41,3.52,3.77,8.68
8/4/15,4.37,3.54,3.79,8.74
8/5/15,4.42,3.58,3.83,8.85
8/6/15,4.42,3.55,3.80,8.75
8/7/15,4.45,3.58,3.83,8.95
8/10/15,4.57,3.75,4.00,9.27
8/11/15,4.40,3.62,3.87,9.04
8/12/15,4.27,3.42,3.67,8.42
8/13/15,4.37,3.49,3.74,8.59
8/14/15,4.42,3.49,3.74,8.49
8/17/15,4.34,3.38,3.73,8.49
8/18/15,4.28,3.41,3.76,8.36
8/19/15,4.26,3.42,3.77,8.26
8/20/15,4.33,3.41,3.81,8.39
8/21/15,4.23,3.35,3.75,8.22
8/24/15,4.28,3.39,3.79,8.06
8/25/15,4.18,3.36,3.76,8.10
8/26/15,4.19,3.32,3.72,7.97
8/27/15,4.17,3.24,3.74,8.11
8/28/15,4.10,3.23,3.73,8.18
8/31/15,4.18,3.25,3.80,8.20
9/1/15,4.12,3.19,3.74,8.06
9/2/15,4.05,3.18,3.73,8.06
9/3/15,3.98,3.12,3.67,8.02
9/4/15,4.05,3.13,3.68,7.99
9/8/15,4.07,3.18,3.73,8.11
9/9/15,4.08,3.19,3.74,8.04
9/10/15,4.13,3.24,3.79,8.06
9/11/15,4.17,3.37,3.92,8.06
9/14/15,4.31,3.44,3.99,8.16
9/15/15,4.28,3.41,3.96,8.21
9/16/15,4.22,3.36,3.91,8.19
9/17/15,4.14,3.30,3.85,7.95
9/18/15,4.17,3.27,3.82,7.77
9/21/15,4.26,3.35,3.90,7.84
9/22/15,4.23,3.31,3.86,7.72
9/23/15,4.37,3.33,3.88,7.74
9/24/15,4.25,3.32,3.87,7.78
9/25/15,4.35,3.39,3.97,7.99
9/28/15,4.33,3.37,3.95,7.87
9/29/15,4.30,3.39,3.97,7.94
9/30/15,4.37,3.38,3.96,8.02
10/1/15,4.43,3.39,3.97,7.87
10/2/15,4.36,3.39,3.97,7.84
10/5/15,4.37,3.44,3.97,7.94
10/6/15,4.51,3.48,4.01,7.98
10/7/15,4.43,3.46,3.99,8.01
10/8/15,4.39,3.41,3.94,7.91
10/9/15,4.35,3.33,3.86,7.96
10/12/15,4.33,3.31,3.84,7.98
10/13/15,4.46,3.35,3.88,8.24
10/14/15,4.36,3.29,3.82,8.21
10/15/15,4.31,3.26,3.79,8.15
10/16/15,4.19,3.27,3.80,8.08
10/19/15,4.07,3.23,3.76,8.01
10/20/15,4.12,3.27,3.80,8.06
10/21/15,4.16,3.31,3.84,8.15
10/22/15,4.11,3.18,3.81,8.09
10/23/15,4.11,3.20,3.83,8.06
10/26/15,4.27,3.25,3.88,7.95
10/27/15,4.23,3.20,3.83,8.01
10/28/15,4.21,3.16,3.79,7.92
10/29/15,4.23,3.20,3.83,7.89
10/30/15,4.29,3.22,3.85,7.94
11/2/15,4.18,3.17,3.80,7.89
11/3/15,4.23,3.21,3.84,7.89
11/4/15,4.28,3.21,3.84,7.94
11/5/15,4.21,3.15,3.78,7.74
11/6/15,4.25,3.13,3.76,7.77
11/9/15,4.09,3.07,3.70,7.76
11/10/15,3.96,2.99,3.62,7.66
11/11/15,3.99,3.02,3.65,7.71
11/12/15,3.99,3.02,3.65,7.73
11/13/15,4.01,2.98,3.61,7.65
11/16/15,4.03,3.00,3.63,7.70
11/17/15,3.98,3.02,3.65,7.74
11/18/15,3.94,3.02,3.65,7.68
11/19/15,3.98,3.04,3.67,7.70
11/20/15,3.92,3.03,3.66,7.68
11/23/15,4.00,3.07,3.70,7.74
11/24/15,3.93,3.04,3.67,7.74
11/25/15,3.92,3.06,3.69,7.85
11/27/15,3.85,2.99,3.62,7.83
11/30/15,3.98,3.07,3.67,7.91
12/1/15,3.94,3.09,3.69,7.99
12/2/15,3.91,3.08,3.70,8.02
12/3/15,4.02,3.15,3.77,8.08
12/4/15,4.06,3.20,3.82,8.16
12/7/15,4.00,3.11,3.73,7.92
12/8/15,3.98,3.12,3.74,7.87
12/9/15,4.14,3.12,3.74,7.87
12/10/15,4.23,3.17,3.79,7.88
12/11/15,4.16,3.13,3.75,7.81
12/14/15,4.21,3.17,3.79,7.84
12/15/15,4.25,3.15,3.77,7.77
12/16/15,4.14,3.08,3.70,7.73
12/17/15,4.14,3.12,3.74,7.87
12/18/15,4.15,3.13,3.75,8.02
12/21/15,4.07,3.10,3.72,8.01
12/22/15,4.04,3.04,3.66,7.95
12/23/15,4.02,3.04,3.66,7.92
12/24/15,4.01,3.03,3.65,7.85
12/28/15,3.99,2.99,3.61,7.75
12/29/15,4.06,3.01,3.63,7.80
12/30/15,3.99,2.97,3.59,7.80
12/31/15,4.02,2.97,3.59,7.74
1/4/16,3.87,2.90,3.52,7.66
1/5/16,3.93,2.91,3.53,7.67
1/6/16,3.94,2.91,3.53,7.75
1/7/16,3.96,2.91,3.53,7.75
1/8/16,4.06,2.95,3.57,7.75
1/11/16,3.95,2.90,3.52,7.71
1/12/16,4.14,2.95,3.57,7.85
1/13/16,4.09,2.96,3.58,7.90
1/14/16,4.02,2.93,3.58,7.92
1/15/16,4.07,2.98,3.63,7.89
1/19/16,4.06,2.98,3.63,7.94
1/20/16,4.00,2.99,3.64,7.84
1/21/16,4.05,2.97,3.62,7.89
1/22/16,4.04,3.00,3.65,7.87
1/25/16,4.07,3.00,3.65,7.91
1/26/16,4.10,2.99,3.64,7.87
1/27/16,4.01,2.99,3.64,7.93
1/28/16,3.98,2.96,3.61,7.78
1/29/16,4.05,3.02,3.67,7.92
2/1/16,4.00,3.01,3.66,7.91
2/2/16,3.98,3.03,3.68,7.96
2/3/16,4.02,3.01,3.66,7.87
2/4/16,3.93,2.94,3.59,7.85
2/5/16,3.87,2.91,3.56,7.78
2/8/16,3.79,2.87,3.52,7.73
2/9/16,3.78,2.86,3.51,7.73
2/10/16,3.78,2.85,3.50,7.72
2/11/16,3.77,2.85,3.50,7.84
2/12/16,3.77,2.84,3.49,7.83
2/16/16,3.84,2.88,3.53,7.90
2/17/16,3.87,2.92,3.57,7.93
2/18/16,3.86,2.91,3.56,7.90
2/19/16,3.90,2.91,3.56,7.88
2/22/16,3.87,2.93,3.58,7.91
2/23/16,3.79,2.87,3.52,7.79
2/24/16,3.76,2.85,3.50,7.78
2/25/16,3.79,2.81,3.46,7.69
2/26/16,3.76,2.80,3.45,7.65
2/29/16,3.83,2.77,3.42,7.66
3/1/16,3.75,2.76,3.41,7.63
3/2/16,3.80,2.76,3.41,7.67
3/3/16,3.91,2.77,3.42,7.69
3/4/16,3.94,2.78,3.43,7.84
3/7/16,3.96,2.79,3.44,7.87
3/8/16,3.96,2.81,3.46,7.90
3/9/16,4.01,2.80,3.45,7.91
3/10/16,4.08,2.83,3.48,7.94
3/11/16,4.08,2.85,3.50,8.01
3/14/16,4.14,2.89,3.54,8.01
3/15/16,4.14,2.89,3.54,7.97
3/16/16,4.09,2.88,3.53,8.00
3/17/16,3.96,2.89,3.54,8.03
3/18/16,3.95,2.87,3.53,8.03
3/21/16,4.00,2.90,3.55,8.07
3/22/16,4.02,2.90,3.55,8.15
3/23/16,3.97,2.89,3.54,8.10
3/24/16,3.97,2.85,3.50,8.16
3/28/16,4.02,2.86,3.51,8.14
3/29/16,4.07,2.88,3.53,8.21
3/30/16,3.91,2.82,3.47,8.14
3/31/16,4.01,2.67,3.32,8.16
4/1/16,4.03,2.69,3.34,8.23
4/4/16,4.00,2.70,3.35,8.19
4/5/16,3.99,2.72,3.37,8.10
4/6/16,3.86,2.73,3.38,8.13
4/7/16,3.79,2.77,3.42,8.10
4/8/16,3.85,2.77,3.42,8.22
4/11/16,3.69,2.72,3.37,8.33
4/12/16,3.72,2.78,3.43,8.41
4/13/16,3.80,2.89,3.54,8.61
4/14/16,3.80,2.89,3.51,8.53
4/15/16,3.83,2.94,3.56,8.61
4/18/16,3.90,2.96,3.58,8.59
4/19/16,4.02,3.00,3.62,8.91
4/20/16,4.18,3.05,3.70,9.15
4/21/16,4.14,2.95,3.60,9.24
4/22/16,3.87,2.82,3.47,8.92
4/25/16,3.88,2.87,3.49,9.05
4/26/16,3.91,2.92,3.54,9.23
4/27/16,3.89,2.91,3.53,9.24
4/28/16,3.95,2.96,3.58,9.28
4/29/16,3.99,2.97,3.59,9.30
5/2/16,3.94,2.97,3.59,9.32
5/3/16,3.76,2.85,3.47,9.18
5/4/16,3.78,2.82,3.44,9.22
5/5/16,3.73,2.79,3.41,9.00
5/6/16,3.74,2.83,3.45,9.30
5/9/16,3.66,2.74,3.36,9.22
5/10/16,3.68,2.86,3.48,9.79
5/11/16,3.62,2.83,3.45,9.73
5/12/16,3.70,2.94,3.56,9.67
5/13/16,3.76,2.96,3.58,9.60
5/16/16,3.74,2.99,3.61,9.60
5/17/16,3.78,3.02,3.64,9.75
5/18/16,3.77,3.05,3.67,9.70
5/19/16,3.68,2.95,3.57,9.67
5/20/16,3.69,3.00,3.62,9.69
5/23/16,3.67,3.03,3.65,9.54
5/24/16,3.67,3.03,3.65,9.50
5/25/16,3.71,3.10,3.72,9.81
5/26/16,3.77,3.13,3.75,9.75
5/27/16,3.75,3.18,3.80,9.82
5/31/16,3.62,3.10,3.72,9.74
6/1/16,3.71,3.19,3.81,9.95
6/2/16,3.80,3.20,3.82,10.39
6/3/16,3.89,3.23,3.85,10.27
6/6/16,3.96,3.32,3.94,10.33
6/7/16,4.00,3.33,3.95,10.36
6/8/16,4.08,3.36,3.98,10.73
6/9/16,3.99,3.32,3.94,10.71
6/10/16,3.84,3.28,3.90,10.73
6/13/16,3.76,3.35,3.97,10.64
6/14/16,3.69,3.42,4.04,10.65
6/15/16,3.67,3.34,3.96,10.51
6/16/16,3.61,3.30,3.92,10.30
6/17/16,3.71,3.43,4.05,10.55
6/20/16,3.61,3.26,3.88,10.39
6/21/16,3.45,3.01,3.63,10.28
6/22/16,3.43,2.98,3.60,10.33
6/23/16,3.38,2.92,3.54,10.20
6/24/16,3.28,2.90,3.52,9.98
6/27/16,3.18,2.90,3.52,10.28
6/28/16,3.14,2.90,3.52,10.46
6/29/16,3.05,2.78,3.40,10.40
6/30/16,3.10,2.66,3.28,10.69
7/1/16,2.99,2.60,3.22,10.59
7/5/16,3.04,2.51,3.13,10.05
7/6/16,2.95,2.42,3.04,9.97
7/7/16,2.92,2.42,3.04,9.46
7/8/16,3.01,2.55,3.17,9.78
7/11/16,2.97,2.48,3.10,9.72
7/12/16,3.03,2.52,3.14,9.97
7/13/16,3.03,2.62,3.24,10.18
7/14/16,2.98,2.58,3.20,9.79
7/15/16,2.94,2.52,3.14,9.68
7/18/16,3.00,2.57,3.19,9.73
7/19/16,2.91,2.42,3.04,9.39
7/20/16,2.87,2.38,3.00,9.22
7/21/16,2.88,2.34,2.96,9.13
7/22/16,2.99,2.35,2.97,8.88
7/25/16,3.03,2.35,2.97,8.66
7/26/16,2.92,2.33,2.95,8.74
7/27/16,2.93,2.36,2.98,8.86
7/28/16,2.89,2.31,2.93,8.78
7/29/16,2.90,2.35,2.97,9.03
8/1/16,2.89,2.26,2.88,8.62
8/2/16,2.87,2.24,2.86,8.53
8/3/16,2.92,2.25,2.87,8.56
8/4/16,2.86,2.21,2.83,8.57
8/5/16,2.92,2.24,2.86,8.75
8/8/16,2.90,2.25,2.87,8.85
8/9/16,2.90,2.22,2.84,8.88
9/1/16,2.62,2.14,2.74,8.44
9/2/16,2.68,2.19,2.79,8.53
9/6/16,2.65,2.19,2.79,8.60
9/7/16,2.66,2.23,2.83,8.76
9/8/16,2.73,2.29,2.89,8.77
9/9/16,2.74,2.31,2.91,8.80
9/12/16,2.79,2.30,2.90,8.64
9/13/16,2.71,2.20,2.80,8.44
9/14/16,2.73,2.22,2.82,8.43
9/15/16,2.71,2.20,2.80,8.51
9/16/16,2.72,2.27,2.87,8.71
9/19/16,2.72,2.27,2.87,8.73
9/20/16,2.74,2.31,2.91,8.90
9/21/16,2.77,2.30,2.90,8.76
9/22/16,2.76,2.27,2.87,8.77
9/23/16,2.77,2.27,2.87,8.55
9/26/16,2.69,2.69,2.79,8.45
9/27/16,2.74,2.22,2.82,8.53
9/28/16,2.76,2.19,2.79,8.46
9/29/16,2.77,2.19,2.79,8.50
9/30/16,2.76,2.27,2.87,8.54
10/3/16,2.67,2.36,2.96,8.73
10/4/16,2.63,2.38,2.98,8.64
10/5/16,2.75,2.38,2.98,8.57
10/6/16,2.65,2.31,2.91,8.59
10/7/16,2.63,2.30,2.90,8.57
10/10/16,2.67,2.33,2.93,8.55
10/11/16,2.66,2.36,2.96,8.54
10/12/16,2.59,2.27,2.87,8.46
10/13/16,2.74,2.40,3.00,8.56
10/14/16,2.78,2.44,3.04,8.63
10/17/16,2.82,2.44,3.04,8.78
10/18/16,2.82,2.44,3.04,8.73
10/19/16,2.85,2.48,3.08,8.82
10/20/16,2.83,2.41,3.01,8.76
10/21/16,2.82,2.43,3.03,8.78
10/24/16,2.73,2.38,2.98,8.87
10/25/16,2.74,2.39,2.99,8.86
10/26/16,2.77,2.44,3.04,9.05
10/27/16,2.77,2.48,3.08,9.09
10/28/16,2.71,2.45,3.05,8.96
10/31/16,2.75,2.45,3.05,8.97
11/1/16,2.74,2.39,2.99,8.79
11/2/16,2.76,2.36,2.96,8.72
11/3/16,2.71,2.38,2.98,8.80
11/4/16,2.72,2.39,2.99,8.81
11/7/16,2.70,2.36,2.96,8.89
11/8/16,2.78,2.44,3.04,9.01
11/9/16,2.70,2.31,2.91,8.81
11/10/16,2.74,2.34,2.96,8.88
11/11/16,2.75,2.30,2.92,8.76
11/14/16,2.68,2.27,2.89,8.74
11/15/16,2.73,2.32,2.94,8.80
11/16/16,2.69,2.29,2.91,8.76
11/17/16,2.74,2.32,2.94,8.80
11/18/16,2.79,2.36,2.98,8.84
11/21/16,2.80,2.40,3.02,9.10
11/22/16,2.82,2.41,3.03,9.20
11/23/16,2.81,2.41,3.03,9.24
11/25/16,2.76,2.39,3.01,9.36
11/28/16,2.77,2.39,3.01,9.46
11/29/16,2.64,2.27,2.89,9.33
11/30/16,2.65,2.34,2.95,9.27
12/1/16,2.58,2.28,2.88,9.25
12/2/16,2.64,2.32,2.92,9.23
12/5/16,2.64,2.44,3.04,9.39
12/6/16,2.60,2.46,3.06,9.43
12/7/16,2.55,2.43,3.03,9.44
12/8/16,2.60,2.39,2.99,9.22
12/9/16,2.74,2.55,3.05,9.33
12/12/16,2.75,2.56,3.06,9.26
12/13/16,2.75,2.56,3.06,9.23
12/14/16,2.80,2.57,3.07,9.19
12/15/16,2.73,2.52,3.02,9.24
12/16/16,2.80,2.51,3.03,9.32
12/19/16,2.79,2.48,3.00,9.17
12/20/16,2.78,2.45,2.97,9.00
12/21/16,2.79,2.42,2.94,9.02
12/22/16,2.78,2.42,2.94,8.90
12/23/16,2.76,2.41,2.93,8.84
12/27/16,2.89,2.50,3.02,9.10
12/28/16,2.80,2.43,2.95,9.02
12/29/16,2.85,2.45,2.97,8.98
12/30/16,2.89,2.47,2.99,8.92
1/3/17,2.84,2.51,3.03,8.82 
1/4/17,2.97,2.55,3.07,9.01 
1/5/17,3.05,2.56,3.08,8.99 
1/6/17,3.04,2.53,3.05,8.81 
1/9/17,3.14,2.55,3.07,8.92 
1/10/17,3.13,2.53,3.05,8.99 
1/11/17,3.07,2.52,3.04,8.97 
1/12/17,3.20,2.53,3.05,9.25 
1/13/17,3.24,2.54,3.06,9.31 
1/17/17,3.27,2.61,3.13,9.44 
1/18/17,3.27,2.60,3.12,9.50 
1/19/17,3.17,2.61,3.13,9.45 
1/20/17,3.23,2.65,3.20,9.38 
1/23/17,3.25,2.65,3.20,9.28 
1/24/17,3.22,2.58,3.13,9.29 
1/25/17,3.18,2.61,3.16,9.25 
1/26/17,3.20,2.59,3.14,9.20 
1/27/17,3.14,2.58,3.13,9.34 
1/30/17,3.06,2.53,3.08,9.08 
1/31/17,3.10,2.55,3.10,9.10 
2/1/17,3.21,2.63,3.18,9.22 
2/2/17,3.24,2.63,3.18,9.22 
2/3/17,3.21,2.60,3.15,9.12 
2/6/17,3.16,2.59,3.14,9.21 
2/7/17,3.20,2.64,3.19,9.28 
2/8/17,3.27,2.66,3.21,9.44 
2/9/17,3.36,2.65,3.20,9.36 
2/10/17,3.46,2.70,3.25,9.44 
2/13/17,3.52,2.71,3.26,9.39 
2/14/17,3.50,2.69,3.24,9.30 
2/15/17,3.54,2.74,3.29,9.46 
2/16/17,3.43,2.69,3.24,9.29 
2/17/17,3.41,2.63,3.18,9.18 
2/21/17,3.37,2.64,3.19,9.11 
2/22/17,3.43,2.66,3.21,9.08 
2/23/17,3.43,2.61,3.16,8.97 
2/24/17,3.39,2.59,3.14,8.99 
2/27/17,3.29,2.55,3.10,8.96 
2/28/17,3.39,2.64,3.19,9.11 
3/1/17,3.52,2.72,3.27,9.27 
3/2/17,3.50,2.70,3.25,9.12 
3/3/17,3.52,2.71,3.26,9.13 
3/6/17,3.54,2.69,3.24,9.12 
3/7/17,3.53,2.66,3.21,9.00 
3/8/17,3.46,2.62,3.17,8.97 
3/9/17,3.43,2.57,3.12,8.86 
3/10/17,3.36,2.54,3.09,8.82 
3/13/17,3.28,2.51,3.06,8.81 
3/14/17,3.28,2.52,3.07,8.74 
3/15/17,3.32,2.54,3.09,8.73 
3/16/17,3.35,2.56,3.11,8.77 
3/17/17,3.39,2.58,3.13,8.75 
3/20/17,3.30,2.54,3.09,8.75 
3/21/17,3.23,2.51,3.06,8.77 
3/22/17,3.18,2.49,3.04,8.75 
3/23/17,3.13,2.47,3.02,8.66 
3/24/17,3.13,2.46,3.01,8.51 
3/27/17,3.06,2.56,3.06,8.47 
3/28/17,3.09,2.58,3.08,8.47 
3/29/17,3.09,2.59,3.09,8.44 
3/30/17,3.02,2.58,3.08,8.38 
3/31/17,3.06,2.64,3.14,8.21 
4/3/17,3.04,2.68,3.18,8.13 
4/4/17,3.07,2.63,3.13,8.13 
4/5/17,3.10,2.65,3.15,8.19 
4/6/17,3.05,2.61,3.11,8.17 
4/7/17,3.07,2.60,3.10,8.17 
4/10/17,3.11,2.67,3.17,8.17 
4/11/17,3.15,2.67,3.17,8.14 
4/12/17,3.15,2.69,3.19,8.23 
4/13/17,3.12,2.71,3.21,8.31 
4/17/17,3.01,2.67,3.22,8.28 
4/18/17,3.04,2.62,3.17,8.21 
4/19/17,3.07,2.62,3.17,8.30 
4/20/17,2.93,2.58,3.13,8.27 
4/21/17,2.95,2.57,3.12,8.31 
4/24/17,2.92,2.59,3.14,8.41 
4/25/17,3.02,2.65,3.20,8.35 
4/26/17,3.02,2.59,3.14,8.26 
4/27/17,3.11,2.62,3.17,8.26 
4/28/17,3.32,2.62,3.17,8.38 
5/1/17,3.51,2.73,3.28,8.40 
5/2/17,3.53,2.67,3.22,8.39 
5/3/17,3.48,2.70,3.25,8.45 
5/4/17,3.30,2.62,3.17,8.44 
5/5/17,3.35,2.66,3.21,8.43 
5/8/17,3.29,2.61,3.16,8.35 
5/9/17,3.24,2.62,3.17,8.44 
5/10/17,3.29,2.74,3.29,8.40 
5/11/17,3.31,2.69,3.34,8.36 
5/12/17,3.29,2.71,3.36,8.33 
5/15/17,3.19,2.68,3.33,8.35 
5/16/17,3.15,2.68,3.33,8.46 
5/17/17,3.22,2.72,3.37,8.46 
5/18/17,3.21,2.76,3.36,8.15 
5/19/17,3.33,2.83,3.43,8.23 
5/22/17,3.31,2.85,3.45,8.27 
5/23/17,3.26,2.80,3.40,8.18 
5/24/17,3.33,2.91,3.46,8.18 
5/25/17,3.31,2.89,3.44,8.10 
5/26/17,3.38,2.94,3.49,7.97 
5/30/17,3.33,2.87,3.42,7.83 
5/31/17,3.32,2.92,3.47,7.86 
6/1/17,3.31,2.91,3.46,7.82 
6/2/17,3.33,2.93,3.48,7.91 
6/5/17,3.30,2.93,3.48,7.92 
6/6/17,3.38,2.97,3.52,7.94 
6/7/17,3.46,3.05,3.60,8.01 
6/8/17,3.54,3.06,3.61,8.08 
6/9/17,3.52,3.08,3.63,8.12 
6/12/17,3.43,3.02,3.54,8.06 
6/13/17,3.62,3.11,3.58,8.13 
6/14/17,3.63,3.07,3.54,8.12 
6/15/17,3.70,3.10,3.57,8.15 
6/16/17,3.89,3.14,3.61,8.19 
6/19/17,3.88,3.05,3.52,8.18 
6/20/17,4.09,3.00,3.47,8.08 
6/21/17,4.03,2.99,3.46,7.99 
6/22/17,4.03,2.93,3.40,7.84 
6/23/17,3.99,2.88,3.35,7.85 
6/26/17,3.88,2.89,3.36,7.87 
6/27/17,3.92,2.89,3.36,7.91 
6/28/17,3.97,2.87,3.37,7.94 
6/29/17,4.16,2.90,3.40,7.96 
6/30/17,4.50,3.03,3.55,8.27 
7/3/17,4.80,3.11,3.63,8.45 
7/5/17,4.90,3.17,3.72,8.62 
7/6/17,4.67,3.16,3.71,8.66 
7/7/17,4.63,3.18,3.73,8.81 
7/10/17,4.82,3.27,3.87,9.05 
7/11/17,4.83,3.27,3.87,9.09 
7/12/17,4.69,3.11,3.71,9.01 
7/13/17,4.41,2.95,3.55,8.56 
7/14/17,4.39,3.06,3.61,8.69 
7/17/17,4.32,3.05,3.60,8.65 
7/18/17,4.28,3.07,3.62,8.70 
7/19/17,4.25,3.13,3.68,8.80 
7/20/17,4.29,3.21,3.76,8.93 
7/21/17,4.21,3.10,3.65,8.89 
7/24/17,4.13,3.07,3.62,8.78 
7/25/17,3.98,2.99,3.54,8.62 
7/26/17,4.01,3.03,3.58,8.69 
7/27/17,4.06,3.04,3.59,8.75 
7/28/17,4.06,3.04,3.59,8.81 
7/31/17,4.00,3.01,3.56,8.75 
8/1/17,3.90,2.93,3.48,8.40 
8/2/17,3.90,2.95,3.53,8.48 
8/3/17,3.85,2.94,3.52,8.31 
8/4/17,3.85,2.97,3.55,8.27 
8/7/17,3.92,3.02,3.60,8.40 
8/8/17,3.86,3.00,3.58,8.43 
8/9/17,3.89,3.02,3.60,8.43 
8/10/17,3.73,2.87,3.45,8.10 
8/11/17,3.66,2.91,3.49,8.15 
8/14/17,3.62,2.93,3.51,8.08 
8/15/17,3.52,2.85,3.43,7.94 
8/16/17,3.45,2.83,3.41,7.95 
8/17/17,3.39,2.81,3.39,8.03 
